,loss,acc,val_loss,val_acc
409,1.6812e-07 ,1.0000 ,1.2160e-07 ,1.0000
410,1.8231e-07 ,1.0000 ,1.2154e-07 ,1.0000
411,1.7561e-07 ,1.0000 ,1.2156e-07 ,1.0000
412,1.6989e-07 ,1.0000 ,1.2154e-07 ,1.0000
413,2.0340e-07 ,1.0000 ,1.2147e-07 ,1.0000
414,1.7010e-07 ,1.0000 ,1.2143e-07 ,1.0000
415,1.6889e-07 ,1.0000 ,1.2141e-07 ,1.0000
416,1.7200e-07 ,1.0000 ,1.2147e-07 ,1.0000
417,1.8015e-07 ,1.0000 ,1.2147e-07 ,1.0000
418,1.7505e-07 ,1.0000 ,1.2147e-07 ,1.0000
419,1.6974e-07 ,1.0000 ,1.2154e-07 ,1.0000
420,1.9718e-07 ,1.0000 ,1.2152e-07 ,1.0000
421,1.7548e-07 ,1.0000 ,1.2147e-07 ,1.0000
422,1.6430e-07 ,1.0000 ,1.2147e-07 ,1.0000
423,1.6398e-07 ,1.0000 ,1.2152e-07 ,1.0000
424,1.8053e-07 ,1.0000 ,1.2145e-07 ,1.0000
425,1.6988e-07 ,1.0000 ,1.2154e-07 ,1.0000
426,1.7801e-07 ,1.0000 ,1.2149e-07 ,1.0000
427,1.6886e-07 ,1.0000 ,1.2149e-07 ,1.0000
428,1.7905e-07 ,1.0000 ,1.2147e-07 ,1.0000
429,1.6436e-07 ,1.0000 ,1.2147e-07 ,1.0000
430,1.9760e-07 ,1.0000 ,1.2154e-07 ,1.0000
431,1.7394e-07 ,1.0000 ,1.2152e-07 ,1.0000
432,1.7107e-07 ,1.0000 ,1.2149e-07 ,1.0000
433,1.9558e-07 ,1.0000 ,1.2152e-07 ,1.0000
434,1.6298e-07 ,1.0000 ,1.2152e-07 ,1.0000
435,1.7707e-07 ,1.0000 ,1.2149e-07 ,1.0000
436,1.7407e-07 ,1.0000 ,1.2152e-07 ,1.0000
437,1.7287e-07 ,1.0000 ,1.2154e-07 ,1.0000
438,1.7566e-07 ,1.0000 ,1.2152e-07 ,1.0000
439,1.8105e-07 ,1.0000 ,1.2147e-07 ,1.0000
440,2.0513e-07 ,1.0000 ,1.2147e-07 ,1.0000
441,1.7069e-07 ,1.0000 ,1.2147e-07 ,1.0000
442,1.6465e-07 ,1.0000 ,1.2141e-07 ,1.0000
443,1.6583e-07 ,1.0000 ,1.2141e-07 ,1.0000
444,1.7463e-07 ,1.0000 ,1.2141e-07 ,1.0000
445,1.6528e-07 ,1.0000 ,1.2147e-07 ,1.0000
446,1.6815e-07 ,1.0000 ,1.2137e-07 ,1.0000
447,1.7469e-07 ,1.0000 ,1.2139e-07 ,1.0000
448,1.7527e-07 ,1.0000 ,1.2135e-07 ,1.0000
449,1.6848e-07 ,1.0000 ,1.2141e-07 ,1.0000
450,1.6475e-07 ,1.0000 ,1.2135e-07 ,1.0000
451,1.6583e-07 ,1.0000 ,1.2149e-07 ,1.0000
452,1.7700e-07 ,1.0000 ,1.2145e-07 ,1.0000
453,1.6937e-07 ,1.0000 ,1.2143e-07 ,1.0000
454,1.7591e-07 ,1.0000 ,1.2135e-07 ,1.0000
455,1.6595e-07 ,1.0000 ,1.2135e-07 ,1.0000
456,1.6191e-07 ,1.0000 ,1.2131e-07 ,1.0000
457,1.6851e-07 ,1.0000 ,1.2135e-07 ,1.0000
458,1.7192e-07 ,1.0000 ,1.2133e-07 ,1.0000
459,1.6454e-07 ,1.0000 ,1.2133e-07 ,1.0000
460,1.6529e-07 ,1.0000 ,1.2135e-07 ,1.0000
461,1.7356e-07 ,1.0000 ,1.2133e-07 ,1.0000
462,1.7082e-07 ,1.0000 ,1.2131e-07 ,1.0000
463,1.7454e-07 ,1.0000 ,1.2135e-07 ,1.0000
464,1.7706e-07 ,1.0000 ,1.2127e-07 ,1.0000
465,2.1245e-07 ,1.0000 ,1.2123e-07 ,1.0000
466,1.6452e-07 ,1.0000 ,1.2127e-07 ,1.0000
467,1.7477e-07 ,1.0000 ,1.2127e-07 ,1.0000
468,1.5908e-07 ,1.0000 ,1.2127e-07 ,1.0000
469,1.6304e-07 ,1.0000 ,1.2125e-07 ,1.0000
470,1.6925e-07 ,1.0000 ,1.2117e-07 ,1.0000
471,1.6121e-07 ,1.0000 ,1.2119e-07 ,1.0000
472,1.6575e-07 ,1.0000 ,1.2129e-07 ,1.0000
473,1.7023e-07 ,1.0000 ,1.2133e-07 ,1.0000
474,1.7431e-07 ,1.0000 ,1.2129e-07 ,1.0000
475,1.7496e-07 ,1.0000 ,1.2127e-07 ,1.0000
476,1.6222e-07 ,1.0000 ,1.2125e-07 ,1.0000
477,1.6638e-07 ,1.0000 ,1.2125e-07 ,1.0000
478,1.6745e-07 ,1.0000 ,1.2121e-07 ,1.0000
479,1.7808e-07 ,1.0000 ,1.2121e-07 ,1.0000
480,1.7618e-07 ,1.0000 ,1.2115e-07 ,1.0000
481,1.6774e-07 ,1.0000 ,1.2117e-07 ,1.0000
482,1.7155e-07 ,1.0000 ,1.2121e-07 ,1.0000
483,1.7107e-07 ,1.0000 ,1.2121e-07 ,1.0000
484,1.5734e-07 ,1.0000 ,1.2119e-07 ,1.0000
485,1.7037e-07 ,1.0000 ,1.2115e-07 ,1.0000
486,1.6343e-07 ,1.0000 ,1.2117e-07 ,1.0000
487,1.6746e-07 ,1.0000 ,1.2119e-07 ,1.0000
488,1.7238e-07 ,1.0000 ,1.2119e-07 ,1.0000
489,1.5795e-07 ,1.0000 ,1.2117e-07 ,1.0000
490,1.6075e-07 ,1.0000 ,1.2117e-07 ,1.0000
491,1.6652e-07 ,1.0000 ,1.2117e-07 ,1.0000
492,1.6562e-07 ,1.0000 ,1.2115e-07 ,1.0000
493,1.5778e-07 ,1.0000 ,1.2119e-07 ,1.0000
494,1.5703e-07 ,1.0000 ,1.2111e-07 ,1.0000
495,1.7411e-07 ,1.0000 ,1.2111e-07 ,1.0000
496,1.6250e-07 ,1.0000 ,1.2115e-07 ,1.0000
497,1.5950e-07 ,1.0000 ,1.2109e-07 ,1.0000
498,1.7159e-07 ,1.0000 ,1.2113e-07 ,1.0000
499,1.6086e-07 ,1.0000 ,1.2109e-07 ,1.000
